task_id	name	status	exit	realtime	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar
1444	PULL_FASTAS (OM335757.1)	COMPLETED	0	828ms	17.4%	0.5%	20.1 MB	1.1 GB	20.1 MB	1.2 GB	686.7 KB	82.5 KB
1445	PULL_FASTAS (OM453836.1)	COMPLETED	0	933ms	14.5%	0.4%	15.6 MB	1 GB	15.6 MB	1 GB	686.2 KB	82 KB
1443	PULL_FASTAS (OX088294.1)	COMPLETED	0	1.3s	14.1%	0.5%	19.7 MB	1.1 GB	19.8 MB	1.1 GB	688.8 KB	54.7 KB
1446	PULL_FASTAS (OV884228.1)	COMPLETED	0	771ms	22.1%	0.5%	19.8 MB	1.1 GB	19.8 MB	1.2 GB	693.7 KB	53.2 KB
1447	PULL_FASTAS (MZ454218.1)	COMPLETED	0	902ms	18.9%	0.5%	20.2 MB	1.2 GB	20.2 MB	1.2 GB	686.3 KB	82.5 KB
1448	PULL_FASTAS (OM492114.1)	COMPLETED	0	745ms	26.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.8 KB	82.4 KB
1455	PULL_FASTAS (OL951442.1)	COMPLETED	0	758ms	19.8%	0.5%	17.6 MB	1.2 GB	17.6 MB	1.2 GB	686.9 KB	82.8 KB
1449	PULL_FASTAS (ON596696.1)	COMPLETED	0	850ms	17.5%	0.5%	19.4 MB	1.2 GB	19.4 MB	1.2 GB	686.4 KB	82.3 KB
1450	PULL_FASTAS (ON960742.1)	COMPLETED	0	822ms	15.8%	0.5%	17.4 MB	1.2 GB	17.4 MB	1.2 GB	686.4 KB	82.3 KB
1458	PULL_FASTAS (OL984687.1)	COMPLETED	0	744ms	19.9%	0.5%	20.6 MB	1.2 GB	20.6 MB	1.2 GB	687 KB	83.5 KB
1461	PULL_FASTAS (OV007509.2)	COMPLETED	0	963ms	15.7%	0.5%	19.8 MB	1.1 GB	19.8 MB	1.2 GB	693.3 KB	52.9 KB
1451	PULL_FASTAS (MZ022095.1)	COMPLETED	0	1s	16.0%	0.5%	19.1 MB	1.1 GB	19.1 MB	1.2 GB	687 KB	82.7 KB
1459	PULL_FASTAS (OL904686.1)	COMPLETED	0	938ms	16.1%	0.5%	20.6 MB	1.1 GB	20.6 MB	1.2 GB	687 KB	83.3 KB
1452	PULL_FASTAS (OM407602.1)	COMPLETED	0	974ms	15.5%	0.4%	15.7 MB	1 GB	15.7 MB	1 GB	686.7 KB	82.5 KB
1453	PULL_FASTAS (OM233856.1)	COMPLETED	0	792ms	23.8%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.2 GB	687 KB	82.9 KB
1454	PULL_FASTAS (OM035821.1)	COMPLETED	0	890ms	16.3%	0.5%	20.3 MB	1.1 GB	20.3 MB	1.2 GB	687 KB	82.6 KB
1456	PULL_FASTAS (MW964070.1)	COMPLETED	0	981ms	14.5%	0.4%	14 MB	1 GB	14 MB	1.1 GB	687.2 KB	83.5 KB
1466	PULL_FASTAS (MW645940.1)	COMPLETED	0	828ms	18.6%	0.5%	18.9 MB	1.1 GB	18.9 MB	1.1 GB	686.3 KB	82.7 KB
1460	PULL_FASTAS (OM041632.1)	COMPLETED	0	809ms	17.6%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.2 GB	686.4 KB	82 KB
1457	PULL_FASTAS (OM404365.1)	COMPLETED	0	771ms	20.6%	0.5%	20.4 MB	1.2 GB	20.4 MB	1.2 GB	686.9 KB	82.5 KB
1470	PULL_FASTAS (MZ451492.1)	COMPLETED	0	766ms	16.5%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.5 KB	82.1 KB
1463	PULL_FASTAS (MZ228979.1)	COMPLETED	0	842ms	20.7%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.2 GB	686.8 KB	83.1 KB
1464	PULL_FASTAS (OM362883.1)	COMPLETED	0	843ms	20.7%	0.5%	19 MB	1.1 GB	19 MB	1.2 GB	686.5 KB	82.2 KB
1465	PULL_FASTAS (OW464389.1)	COMPLETED	0	791ms	18.7%	0.5%	19.6 MB	1.2 GB	19.6 MB	1.2 GB	693.8 KB	53.1 KB
1467	PULL_FASTAS (OK025711.1)	COMPLETED	0	805ms	18.2%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	686.8 KB	82.7 KB
1468	PULL_FASTAS (OU593188.1)	COMPLETED	0	866ms	16.8%	0.5%	19.3 MB	1.1 GB	19.3 MB	1.2 GB	693.9 KB	53.4 KB
1471	PULL_FASTAS (OL833118.1)	COMPLETED	0	835ms	17.3%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	687 KB	82.7 KB
1472	PULL_FASTAS (OM047884.1)	COMPLETED	0	1s	15.2%	0.5%	17.3 MB	1.1 GB	17.3 MB	1.2 GB	687 KB	82.9 KB
1469	PULL_FASTAS (OM245462.1)	COMPLETED	0	903ms	18.4%	0.5%	19.7 MB	1.1 GB	19.7 MB	1.1 GB	687.2 KB	83 KB
1473	PULL_FASTAS (OL747493.1)	COMPLETED	0	780ms	19.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.4 KB	82.2 KB
1474	PULL_FASTAS (MZ202417.1)	COMPLETED	0	833ms	18.5%	0.5%	18.1 MB	1.2 GB	18.1 MB	1.2 GB	686.4 KB	82 KB
1475	PULL_FASTAS (MZ132228.1)	COMPLETED	0	803ms	18.6%	0.5%	19.7 MB	1.2 GB	19.8 MB	1.2 GB	686.9 KB	82.6 KB
1476	PULL_FASTAS (OM128689.1)	COMPLETED	0	801ms	20.6%	0.5%	19.6 MB	1.1 GB	19.6 MB	1.1 GB	686.6 KB	82.5 KB
1477	PULL_FASTAS (OB996136.1)	COMPLETED	0	705ms	24.0%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	694 KB	53.4 KB
1478	PULL_FASTAS (OD946738.1)	COMPLETED	0	858ms	16.8%	0.5%	18.4 MB	1.1 GB	18.4 MB	1.2 GB	694.1 KB	53.3 KB
1479	PULL_FASTAS (MZ002615.1)	COMPLETED	0	862ms	17.5%	0.5%	18.8 MB	1.1 GB	18.8 MB	1.1 GB	686.6 KB	82.3 KB
1480	PULL_FASTAS (OU800732.1)	COMPLETED	0	811ms	15.1%	0.5%	19.9 MB	1.1 GB	19.9 MB	1.2 GB	693.9 KB	53.6 KB
1482	PULL_FASTAS (MW891385.1)	COMPLETED	0	738ms	21.1%	0.5%	19.1 MB	1.2 GB	19.1 MB	1.2 GB	686.9 KB	82.7 KB
1481	PULL_FASTAS (ON189414.1)	COMPLETED	0	852ms	18.3%	0.5%	19.4 MB	1.1 GB	19.4 MB	1.1 GB	687 KB	82.9 KB
1483	PULL_FASTAS (OL777627.1)	COMPLETED	0	781ms	21.7%	0.5%	20 MB	1.1 GB	20 MB	1.1 GB	686.7 KB	82.7 KB
1484	PULL_FASTAS (MW903777.1)	COMPLETED	0	822ms	23.9%	0.4%	13.7 MB	1.1 GB	13.7 MB	1.1 GB	686.7 KB	82.8 KB
1485	PULL_FASTAS (OM081631.1)	COMPLETED	0	686ms	23.7%	0.5%	19 MB	1.1 GB	19 MB	1.1 GB	687.1 KB	82.7 KB
1492	PULL_FASTAS (ON579461.1)	COMPLETED	0	810ms	17.6%	0.5%	18.2 MB	1.2 GB	18.2 MB	1.2 GB	686.7 KB	83.1 KB
1487	PULL_FASTAS (ON039876.1)	COMPLETED	0	860ms	16.4%	0.5%	19.9 MB	1.1 GB	19.9 MB	1.2 GB	686.7 KB	82.6 KB
1486	PULL_FASTAS (OL928809.1)	COMPLETED	0	887ms	17.0%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686.8 KB	82.9 KB
1488	PULL_FASTAS (OU803303.1)	COMPLETED	0	796ms	20.0%	0.5%	19 MB	1.1 GB	19 MB	1.2 GB	691.5 KB	52.8 KB
1489	PULL_FASTAS (OM078725.1)	COMPLETED	0	722ms	16.5%	0.5%	20.1 MB	1.2 GB	20.1 MB	1.2 GB	686.9 KB	82.6 KB
1491	PULL_FASTAS (OK189646.1)	COMPLETED	0	920ms	18.3%	0.5%	18.4 MB	1.2 GB	18.4 MB	1.2 GB	686.6 KB	83 KB
1490	PULL_FASTAS (OW414515.1)	COMPLETED	0	911ms	18.2%	0.5%	19.8 MB	1.1 GB	19.8 MB	1.1 GB	693.6 KB	53.2 KB
1493	PULL_FASTAS (MZ315838.1)	COMPLETED	0	709ms	27.1%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	687 KB	82.5 KB
1494	PULL_FASTAS (OX088587.1)	COMPLETED	0	837ms	20.1%	0.4%	14.1 MB	1 GB	14.1 MB	1 GB	690.9 KB	52.6 KB
1495	PULL_FASTAS (MZ713752.1)	COMPLETED	0	854ms	19.0%	0.5%	17.1 MB	1.1 GB	17.1 MB	1.1 GB	687 KB	82.1 KB
1496	PULL_FASTAS (OL930394.1)	COMPLETED	0	735ms	22.1%	0.5%	17.5 MB	1.2 GB	17.5 MB	1.2 GB	686.8 KB	82.4 KB
1497	PULL_FASTAS (OD906544.1)	COMPLETED	0	1.2s	11.8%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.2 GB	694 KB	53.8 KB
5568	SUBSAMPLE_ALIGNMENT (OM089630.1)	COMPLETED	0	217ms	25.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	98.4 KB	30.3 KB
1499	PULL_FASTAS (OM462169.1)	COMPLETED	0	775ms	21.3%	0.5%	20.1 MB	1.1 GB	20.1 MB	1.2 GB	686.6 KB	82.7 KB
1498	PULL_FASTAS (OM274468.1)	COMPLETED	0	1.1s	12.7%	0.5%	19.6 MB	1.1 GB	19.6 MB	1.1 GB	686.5 KB	82.2 KB
1500	PULL_FASTAS (ON339579.1)	COMPLETED	0	777ms	20.7%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.2 GB	686.7 KB	82.6 KB
1501	PULL_FASTAS (OM225520.1)	COMPLETED	0	1s	19.9%	0.4%	13.9 MB	1 GB	13.9 MB	1.1 GB	686.8 KB	82.6 KB
4813	PULL_FASTAS (OL946746.1)	COMPLETED	0	1s	22.1%	0.5%	20.4 MB	1.1 GB	20.4 MB	1.2 GB	686.8 KB	82.5 KB
1502	PULL_FASTAS (ON488196.1)	COMPLETED	0	1.1s	16.8%	0.5%	20.3 MB	1.2 GB	20.3 MB	1.2 GB	686 KB	81.7 KB
1507	PULL_FASTAS (OM263995.1)	COMPLETED	0	901ms	17.0%	0.5%	19.8 MB	1.1 GB	19.8 MB	1.2 GB	686.7 KB	82.8 KB
1503	PULL_FASTAS (ON268704.1)	COMPLETED	0	1s	14.8%	0.5%	20.6 MB	1.2 GB	20.6 MB	1.2 GB	685.9 KB	82.2 KB
1504	PULL_FASTAS (OD929457.1)	COMPLETED	0	1.2s	12.7%	0.5%	17.5 MB	1.1 GB	17.5 MB	1.2 GB	693.3 KB	53.4 KB
1505	PULL_FASTAS (OL784288.1)	COMPLETED	0	1.1s	14.3%	0.5%	19.6 MB	1.1 GB	19.6 MB	1.2 GB	687.2 KB	83 KB
1506	PULL_FASTAS (OL850852.1)	COMPLETED	0	1s	16.1%	0.5%	18.3 MB	1.1 GB	18.3 MB	1.2 GB	686.8 KB	83.1 KB
1514	PULL_FASTAS (OL910460.1)	COMPLETED	0	944ms	16.9%	0.4%	14.6 MB	1 GB	14.6 MB	1.1 GB	687 KB	83.4 KB
1508	PULL_FASTAS (OL939976.1)	COMPLETED	0	851ms	23.5%	0.5%	18.2 MB	1.1 GB	18.2 MB	1.2 GB	686.6 KB	82.4 KB
1516	PULL_FASTAS (OW102272.1)	COMPLETED	0	798ms	17.9%	0.5%	18.1 MB	1.1 GB	18.1 MB	1.2 GB	693.4 KB	53.4 KB
1509	PULL_FASTAS (MW914542.1)	COMPLETED	0	821ms	13.5%	0.5%	20 MB	1.1 GB	20 MB	1.2 GB	686.7 KB	82.5 KB
1510	PULL_FASTAS (OL847149.1)	COMPLETED	0	845ms	18.2%	0.5%	19.1 MB	1.1 GB	19.1 MB	1.2 GB	686.9 KB	83.4 KB
1512	PULL_FASTAS (MZ100611.1)	COMPLETED	0	1s	17.0%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.2 GB	686.7 KB	82.7 KB
1511	PULL_FASTAS (MW696628.1)	COMPLETED	0	1.1s	14.8%	0.5%	19.2 MB	1.1 GB	19.2 MB	1.2 GB	686.8 KB	82.7 KB
1513	PULL_FASTAS (OM182332.1)	COMPLETED	0	979ms	16.8%	0.4%	14.2 MB	1 GB	14.2 MB	1 GB	686.2 KB	82.1 KB
1515	PULL_FASTAS (ON576637.1)	COMPLETED	0	808ms	23.3%	0.5%	19.1 MB	1.1 GB	19.1 MB	1.2 GB	686.6 KB	82.9 KB
1517	PULL_FASTAS (OM525022.1)	COMPLETED	0	989ms	17.7%	0.5%	19.3 MB	1.1 GB	19.3 MB	1.2 GB	686.5 KB	82.2 KB
1524	PULL_FASTAS (MZ024108.1)	COMPLETED	0	884ms	27.2%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.1 GB	686.9 KB	82.7 KB
1518	PULL_FASTAS (ON446034.1)	COMPLETED	0	780ms	20.6%	0.5%	19.9 MB	1.2 GB	19.9 MB	1.2 GB	686.2 KB	82.5 KB
1519	PULL_FASTAS (ON334026.1)	COMPLETED	0	836ms	19.6%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.1 GB	686.7 KB	82.8 KB
1522	PULL_FASTAS (MZ100256.1)	COMPLETED	0	1s	14.4%	0.5%	19.2 MB	1.1 GB	19.2 MB	1.2 GB	687 KB	82.8 KB
1520	PULL_FASTAS (OM098859.1)	COMPLETED	0	875ms	19.4%	0.6%	20.9 MB	1.2 GB	20.9 MB	1.2 GB	686.7 KB	82.7 KB
1521	PULL_FASTAS (OL369059.1)	COMPLETED	0	1.1s	14.4%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.1 GB	686.7 KB	82.7 KB
1523	PULL_FASTAS (OL969470.1)	COMPLETED	0	959ms	13.5%	0.5%	20 MB	1.2 GB	20.1 MB	1.2 GB	686.9 KB	82.8 KB
1525	PULL_FASTAS (OK340971.1)	COMPLETED	0	764ms	21.5%	0.5%	20.1 MB	1.2 GB	20.2 MB	1.2 GB	686.5 KB	82 KB
1532	PULL_FASTAS (OM053395.1)	COMPLETED	0	723ms	22.9%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.2 GB	687.1 KB	82.7 KB
1526	PULL_FASTAS (OL865676.1)	COMPLETED	0	888ms	18.7%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.2 GB	686.9 KB	82.7 KB
1534	PULL_FASTAS (OD977518.1)	COMPLETED	0	801ms	22.4%	0.4%	16.5 MB	1.1 GB	16.5 MB	1.2 GB	694.1 KB	53.2 KB
1527	PULL_FASTAS (MZ194118.1)	COMPLETED	0	730ms	20.0%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.2 KB	82.6 KB
1529	PULL_FASTAS (OB990441.1)	COMPLETED	0	861ms	14.4%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.2 GB	692.6 KB	52.9 KB
1528	PULL_FASTAS (OM161210.1)	COMPLETED	0	839ms	15.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	687 KB	82.8 KB
1530	PULL_FASTAS (OB998700.1)	COMPLETED	0	894ms	16.1%	0.5%	18.6 MB	1.1 GB	18.6 MB	1.2 GB	694 KB	53.5 KB
1531	PULL_FASTAS (OM399731.1)	COMPLETED	0	815ms	18.8%	0.5%	19.1 MB	1.2 GB	19.1 MB	1.2 GB	687 KB	82.5 KB
1539	PULL_FASTAS (OB982567.1)	COMPLETED	0	793ms	17.7%	0.5%	19.9 MB	1.2 GB	19.9 MB	1.2 GB	693.7 KB	53.2 KB
1540	PULL_FASTAS (MZ641330.1)	COMPLETED	0	983ms	16.6%	0.5%	19.8 MB	1.1 GB	19.9 MB	1.2 GB	686.5 KB	82.6 KB
1535	PULL_FASTAS (MZ298054.1)	COMPLETED	0	694ms	21.2%	0.5%	17.5 MB	1.1 GB	17.5 MB	1.2 GB	686 KB	82.2 KB
1536	PULL_FASTAS (OD917484.1)	COMPLETED	0	898ms	16.9%	0.4%	16.2 MB	1 GB	16.2 MB	1.1 GB	694.1 KB	53.6 KB
1537	PULL_FASTAS (OW500091.1)	COMPLETED	0	739ms	19.7%	0.5%	18.6 MB	1.1 GB	18.7 MB	1.1 GB	692.2 KB	52.8 KB
1541	PULL_FASTAS (OM446816.1)	COMPLETED	0	920ms	20.7%	0.5%	18.5 MB	1.1 GB	18.5 MB	1.2 GB	686.9 KB	82.5 KB
1538	PULL_FASTAS (OL901545.1)	COMPLETED	0	1.3s	12.7%	0.4%	14.5 MB	1.1 GB	14.5 MB	1.2 GB	686.7 KB	84.7 KB
1542	PULL_FASTAS (ON891748.1)	COMPLETED	0	815ms	21.5%	0.5%	17.5 MB	1.2 GB	17.5 MB	1.2 GB	686.3 KB	81.5 KB
1544	PULL_FASTAS (ON343502.1)	COMPLETED	0	842ms	14.9%	0.5%	19.8 MB	1.2 GB	19.8 MB	1.2 GB	686.6 KB	82.6 KB
1543	PULL_FASTAS (OB998615.1)	COMPLETED	0	973ms	13.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	693.9 KB	53.4 KB
1545	PULL_FASTAS (OU809549.1)	COMPLETED	0	869ms	18.0%	0.4%	16.4 MB	1 GB	16.4 MB	1.1 GB	692.8 KB	53.1 KB
1546	PULL_FASTAS (OL850209.1)	COMPLETED	0	752ms	21.9%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.7 KB	82.5 KB
1547	PULL_FASTAS (OU862532.1)	COMPLETED	0	780ms	23.0%	0.5%	19.9 MB	1.1 GB	19.9 MB	1.1 GB	694.1 KB	53.4 KB
1549	PULL_FASTAS (MZ473853.1)	COMPLETED	0	850ms	17.8%	0.5%	20 MB	1.2 GB	20 MB	1.2 GB	686.4 KB	82.7 KB
1548	PULL_FASTAS (OM351727.1)	COMPLETED	0	912ms	17.5%	0.5%	19.2 MB	1.1 GB	19.2 MB	1.2 GB	686.5 KB	83 KB
1556	PULL_FASTAS (MZ073574.1)	COMPLETED	0	1.1s	21.8%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.7 KB	82.4 KB
1557	PULL_FASTAS (ON927928.1)	COMPLETED	0	897ms	13.7%	0.4%	14 MB	1 GB	14 MB	1 GB	686 KB	82.2 KB
1550	PULL_FASTAS (OL872060.1)	COMPLETED	0	915ms	14.8%	0.4%	13.7 MB	1 GB	13.7 MB	1 GB	686.7 KB	82.7 KB
1552	PULL_FASTAS (MZ358744.1)	COMPLETED	0	896ms	23.7%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686.7 KB	82.5 KB
1551	PULL_FASTAS (OA984927.1)	COMPLETED	0	873ms	20.5%	0.5%	20.2 MB	1.1 GB	20.2 MB	1.2 GB	693.8 KB	53.3 KB
1553	PULL_FASTAS (MZ195456.1)	COMPLETED	0	829ms	22.2%	0.5%	18.2 MB	1.1 GB	18.2 MB	1.1 GB	686.9 KB	82.6 KB
1555	PULL_FASTAS (OV009111.1)	COMPLETED	0	894ms	24.0%	0.5%	19.1 MB	1.2 GB	19.1 MB	1.2 GB	693.5 KB	53.2 KB
1554	PULL_FASTAS (OL522619.1)	COMPLETED	0	927ms	22.5%	0.6%	20.8 MB	1.1 GB	20.9 MB	1.1 GB	687.1 KB	83.2 KB
1558	PULL_FASTAS (OU662423.1)	COMPLETED	0	829ms	21.3%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	693.7 KB	53.6 KB
1559	PULL_FASTAS (MZ341261.1)	COMPLETED	0	1.1s	13.8%	0.4%	16.6 MB	1 GB	16.6 MB	1 GB	686.8 KB	83.1 KB
1560	PULL_FASTAS (MZ024736.1)	COMPLETED	0	938ms	19.2%	0.4%	16.5 MB	1 GB	16.5 MB	1 GB	687.1 KB	82.9 KB
1562	PULL_FASTAS (OM182392.1)	COMPLETED	0	748ms	19.4%	0.5%	19.6 MB	1.1 GB	19.6 MB	1.2 GB	686 KB	82 KB
1563	PULL_FASTAS (OB984344.1)	COMPLETED	0	791ms	19.8%	0.5%	20.5 MB	1.2 GB	20.6 MB	1.2 GB	693.9 KB	53.1 KB
1561	PULL_FASTAS (ON085824.1)	COMPLETED	0	920ms	16.6%	0.5%	19.1 MB	1.1 GB	19.2 MB	1.1 GB	686 KB	81.6 KB
1565	PULL_FASTAS (OL752987.1)	COMPLETED	0	818ms	24.3%	0.5%	19 MB	1.1 GB	19 MB	1.2 GB	686.9 KB	82.4 KB
1564	PULL_FASTAS (OU802728.1)	COMPLETED	0	976ms	19.8%	0.5%	18.1 MB	1.1 GB	18.2 MB	1.2 GB	693.9 KB	53.2 KB
1566	PULL_FASTAS (OM215081.1)	COMPLETED	0	899ms	17.2%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	685.9 KB	81.7 KB
1573	PULL_FASTAS (ON578556.1)	COMPLETED	0	817ms	18.9%	0.4%	16.2 MB	1 GB	16.2 MB	1.1 GB	686.2 KB	83.1 KB
1568	PULL_FASTAS (OU896165.1)	COMPLETED	0	787ms	17.8%	0.5%	20.1 MB	1.1 GB	20.1 MB	1.2 GB	693.6 KB	53.1 KB
1567	PULL_FASTAS (OM477086.1)	COMPLETED	0	952ms	16.6%	0.5%	19 MB	1.1 GB	19 MB	1.1 GB	686.9 KB	82.4 KB
1570	PULL_FASTAS (OL706621.1)	COMPLETED	0	844ms	14.8%	0.5%	19.1 MB	1.2 GB	19.1 MB	1.2 GB	686.4 KB	82.2 KB
1569	PULL_FASTAS (MZ493470.1)	COMPLETED	0	1s	15.4%	0.5%	19.8 MB	1.1 GB	19.8 MB	1.2 GB	686.9 KB	82.4 KB
1571	PULL_FASTAS (MW701951.1)	COMPLETED	0	938ms	17.3%	0.5%	19.9 MB	1.1 GB	19.9 MB	1.2 GB	686.9 KB	82 KB
1572	PULL_FASTAS (OK548482.1)	COMPLETED	0	964ms	16.8%	0.4%	14 MB	1 GB	14 MB	1 GB	686.6 KB	82.4 KB
1574	PULL_FASTAS (ON922928.1)	COMPLETED	0	622ms	27.0%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.7 KB	81.9 KB
1575	PULL_FASTAS (OM661478.1)	COMPLETED	0	908ms	16.0%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	686.8 KB	82.9 KB
1576	PULL_FASTAS (OM485013.1)	COMPLETED	0	936ms	18.8%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.1 GB	686.4 KB	82.4 KB
1577	PULL_FASTAS (MZ641566.1)	COMPLETED	0	1s	18.2%	0.5%	18.7 MB	1.1 GB	18.7 MB	1.2 GB	686.2 KB	82.4 KB
2157	PULL_FASTAS (OL304028.1)	COMPLETED	0	683ms	17.8%	0.5%	19.5 MB	1.1 GB	19.5 MB	1.2 GB	686.1 KB	81.5 KB
1578	PULL_FASTAS (ON518572.1)	COMPLETED	0	813ms	19.9%	0.5%	20.4 MB	1.1 GB	20.4 MB	1.2 GB	686.4 KB	82 KB
1579	PULL_FASTAS (OM036111.1)	COMPLETED	0	906ms	17.4%	0.5%	20.1 MB	1.1 GB	20.1 MB	1.2 GB	686.6 KB	82.6 KB
1580	PULL_FASTAS (OL791877.1)	COMPLETED	0	940ms	17.9%	0.5%	20.7 MB	1.1 GB	20.7 MB	1.2 GB	687.2 KB	82.6 KB
1581	PULL_FASTAS (OD927737.1)	COMPLETED	0	906ms	16.4%	0.5%	19.4 MB	1.1 GB	19.4 MB	1.2 GB	693.4 KB	53 KB
1582	PULL_FASTAS (OA991995.1)	COMPLETED	0	830ms	17.9%	0.4%	14.9 MB	1.1 GB	14.9 MB	1.2 GB	693.9 KB	53.6 KB
5658	SUBSAMPLE_ALIGNMENT (OV011435.1)	COMPLETED	0	190ms	28.6%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	98.5 KB	49.8 KB
1583	PULL_FASTAS (MZ780057.1)	COMPLETED	0	702ms	18.7%	0.5%	18.8 MB	1.2 GB	18.8 MB	1.2 GB	686.9 KB	82.4 KB
1584	PULL_FASTAS (ON222004.1)	COMPLETED	0	752ms	20.4%	0.5%	20.2 MB	1.2 GB	20.2 MB	1.2 GB	686.7 KB	82.8 KB
1591	PULL_FASTAS (MW731443.1)	COMPLETED	0	927ms	14.8%	0.5%	19.8 MB	1.1 GB	19.8 MB	1.2 GB	687 KB	82.8 KB
1587	PULL_FASTAS (OM135133.1)	COMPLETED	0	1.2s	15.3%	0.5%	18.2 MB	1.2 GB	18.2 MB	1.2 GB	686.9 KB	83 KB
1586	PULL_FASTAS (OB995273.1)	COMPLETED	0	1.2s	17.3%	0.5%	20 MB	1.1 GB	20 MB	1.2 GB	693.9 KB	53.4 KB
1585	PULL_FASTAS (OL423907.1)	COMPLETED	0	1.3s	17.8%	0.4%	14.5 MB	1 GB	14.5 MB	1.2 GB	686.9 KB	82.8 KB
1589	PULL_FASTAS (MW975832.1)	COMPLETED	0	782ms	20.6%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	686.9 KB	82.2 KB
1588	PULL_FASTAS (OL732521.1)	COMPLETED	0	1s	13.4%	0.1%	3.2 MB	5.6 MB	3.2 MB	5.6 MB	686.8 KB	82.5 KB
1590	PULL_FASTAS (OM264041.1)	COMPLETED	0	1.1s	13.3%	0.1%	3.1 MB	5.6 MB	3.1 MB	5.6 MB	687.2 KB	83.9 KB
1592	PULL_FASTAS (MZ238355.1)	COMPLETED	0	917ms	17.6%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686 KB	82.3 KB
1593	PULL_FASTAS (OM684459.1)	COMPLETED	0	1.2s	16.3%	0.4%	13.9 MB	1 GB	13.9 MB	1.1 GB	687.1 KB	82.5 KB
1595	PULL_FASTAS (MZ239747.1)	COMPLETED	0	708ms	23.8%	0.5%	18.3 MB	1.1 GB	18.3 MB	1.2 GB	686.6 KB	82 KB
1594	PULL_FASTAS (OK002687.1)	COMPLETED	0	788ms	21.3%	0.5%	19.9 MB	1.2 GB	19.9 MB	1.2 GB	686.8 KB	82.7 KB
1596	PULL_FASTAS (OW516099.1)	COMPLETED	0	708ms	19.2%	0.5%	19.3 MB	1.1 GB	19.3 MB	1.2 GB	693.1 KB	53.1 KB
1597	PULL_FASTAS (OM398382.1)	COMPLETED	0	1.1s	18.4%	0.4%	16.2 MB	1.1 GB	16.2 MB	1.2 GB	686.9 KB	83.1 KB
1598	PULL_FASTAS (OW459992.1)	COMPLETED	0	1.1s	17.4%	0.5%	18.6 MB	1.2 GB	18.6 MB	1.2 GB	693.4 KB	53.5 KB
1599	PULL_FASTAS (ON810245.1)	COMPLETED	0	754ms	20.3%	0.5%	18.3 MB	1.2 GB	18.3 MB	1.2 GB	686.9 KB	81.9 KB
1606	PULL_FASTAS (OU488022.1)	COMPLETED	0	792ms	20.8%	0.5%	20.1 MB	1.1 GB	20.1 MB	1.2 GB	691.9 KB	52.9 KB
1601	PULL_FASTAS (OU803371.1)	COMPLETED	0	929ms	17.8%	0.5%	18.8 MB	1.1 GB	18.8 MB	1.1 GB	691.1 KB	52.9 KB
1600	PULL_FASTAS (OL782636.1)	COMPLETED	0	1.1s	13.8%	0.1%	3 MB	5.6 MB	3 MB	5.6 MB	686.3 KB	83.5 KB
1602	PULL_FASTAS (OD921484.1)	COMPLETED	0	858ms	23.1%	0.5%	19.5 MB	1.2 GB	19.5 MB	1.2 GB	694.1 KB	53.1 KB
